run_id,client_order_id,market_slug,weekend_et,weekend_utc,instrument_id,side,entry_source,order_type,intended_price,submitted_size,filled_size,fill_vwap,fill_count,was_submitted,was_filled,was_canceled,partial_fill,fill_rate,entry_slippage,exit_slippage,submit_to_fill_sec,cancel_latency_sec,first_event_ts,first_fill_ts,exit_reason,realized_pnl
run_1788881071_16b48429,BTC-15M-FAST-FOLLOW-BUY-1788881668978,btc-updown-15m-1788881400,False,False,0x412f0628321011f96d92c3faaa094d713b06e0ab966f3602f5893a26d6546c19-66404301571771262401270628566883889226042998715621988363729425685844183933200.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.66,10.0,0,,0,True,False,False,False,,,,,,2026-09-08T15:34:29.017150+00:00,,outcome_then_twap_confirmed,
run_1788881071_16b48429,BTC-15M-FAST-FOLLOW-BUY-1788882505472,btc-updown-15m-1788882300,False,False,0x279979d91f3bd9ad5eee9b780c62667f6170a94a76dadfe4947e4ef40b61d42f-46455259813213633314306350560074460762489991104223838002036891589753702754836.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.67,10.0,0,,0,True,False,False,False,,,,,,2026-09-08T15:48:25.503340+00:00,,outcome_then_twap_confirmed,
run_1788881071_16b48429,BTC-15M-TAKER-EXIT-1788882803298,btc-updown-15m-1788882300,False,False,0x279979d91f3bd9ad5eee9b780c62667f6170a94a76dadfe4947e4ef40b61d42f-46455259813213633314306350560074460762489991104223838002036891589753702754836.POLYMARKET,SELL,unknown,other,0.74,10.141362,0,,0,False,False,False,False,,,,,,2026-09-08T15:53:23.323601+00:00,,outcome_fast_follow_reversal,
run_1788881071_16b48429,BTC-15M-TAKER-EXIT-1788882807067,btc-updown-15m-1788882300,False,False,0x279979d91f3bd9ad5eee9b780c62667f6170a94a76dadfe4947e4ef40b61d42f-46455259813213633314306350560074460762489991104223838002036891589753702754836.POLYMARKET,SELL,unknown,other,0.64,10.141362,10.141362,0.64,1,False,True,False,False,1.0,,0.0,,,2026-09-08T15:53:27.071372+00:00,2026-09-08T15:53:27.944436+00:00,outcome_fast_follow_reversal,6.382802543394816
run_1788954525_5165c9e3,BTC-15M-FAST-FOLLOW-BUY-1788955701108,btc-updown-15m-1788955200,False,False,0xd8f641ba4ed57c0006cd56006d59ab3f441292aa53619f8b031c424658df08be-44245793776775665746190833287648642990261003932336448513135212557757185052560.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.82,5.5,0,,0,True,False,False,False,,,,,,2026-09-09T12:08:21.187116+00:00,,outcome_then_twap_confirmed,
run_1788954525_5165c9e3,BTC-15M-MAKER-SELL-1788955711223,btc-updown-15m-1788955200,False,False,0xd8f641ba4ed57c0006cd56006d59ab3f441292aa53619f8b031c424658df08be-44245793776775665746190833287648642990261003932336448513135212557757185052560.POLYMARKET,SELL,unknown,maker,0.97,5.562332,5.562332,0.9699999999999999,1,True,True,False,False,1.0,,1.1102230246251565e-16,271.904577,,2026-09-09T12:08:31.226598+00:00,2026-09-09T12:13:03.131175+00:00,,0.8343498
run_1788958152_16e70f3b,BTC-15M-FAST-FOLLOW-BUY-1788958415698,btc-updown-15m-1788957900,False,False,0xdc21afc5725ae15fbae72acc47df2054a55d5cdccadcea332973aef3227b5edf-83725297574203481984722840419705286162507692003076796547726980031723048219364.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.89,5.5,0,,0,True,False,False,False,,,,,,2026-09-09T12:53:35.727363+00:00,,outcome_then_twap_confirmed,
run_1788958152_16e70f3b,BTC-15M-FAST-FOLLOW-BUY-1788959174697,btc-updown-15m-1788958800,False,False,0x5be9b42ea0ed825d179a4b849877906eec6d0b8ac211cf9f842c2aa046e184b6-13917599135288643678725056986733164574134618058463708045096396013132291277112.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.57,10.0,0,,0,True,False,False,False,,,,,,2026-09-09T13:06:14.742822+00:00,,outcome_then_twap_confirmed,
run_1788958152_16e70f3b,BTC-15M-MAKER-SELL-1788959179977,btc-updown-15m-1788958800,False,False,0x5be9b42ea0ed825d179a4b849877906eec6d0b8ac211cf9f842c2aa046e184b6-13917599135288643678725056986733164574134618058463708045096396013132291277112.POLYMARKET,SELL,unknown,maker,0.97,10.077632,0,,0,True,False,True,False,,,,,0.764819,2026-09-09T13:06:19.979935+00:00,,,
run_1788958152_16e70f3b,BTC-15M-FAST-FOLLOW-BUY-1788960972352,btc-updown-15m-1788960600,False,False,0xaaeff05c4d9b0a526cdcd69dc9886d5fe5b2585752047130f9407c2c348a7c9b-107113571455343947777502178225465504975511585593650256656676954996583412678996.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.89,5.5,0,,0,True,False,False,False,,,,,,2026-09-09T13:36:12.398273+00:00,,outcome_then_twap_confirmed,
run_1788961778_42bd2ba1,BTC-15M-FAST-FOLLOW-BUY-1788962797757,btc-updown-15m-1788962400,False,False,0x6707fee9bc587e57365196d18f97e9cbb203116dd6b6de49788a8007ebfbcd82-5365446798232125936445759496391006939051303318937969588805879334672688597991.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.71,10.0,0,,0,True,False,False,False,,,,,,2026-09-09T14:06:37.837303+00:00,,outcome_then_twap_confirmed,
run_1788961778_42bd2ba1,BTC-15M-FAST-FOLLOW-BUY-1788963493473,btc-updown-15m-1788963300,False,False,0xf91f666555283c7a9f3376f906020aed337695cf11513c3e89897ec940856ffc-47729929253699100497733057626431528330381499045404681078454896202159163927828.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.62,10.0,0,,0,True,False,False,False,,,,,,2026-09-09T14:18:13.527659+00:00,,outcome_then_twap_confirmed,
run_1788961778_42bd2ba1,BTC-15M-MAKER-SELL-1788963501008,btc-updown-15m-1788963300,False,False,0xf91f666555283c7a9f3376f906020aed337695cf11513c3e89897ec940856ffc-47729929253699100497733057626431528330381499045404681078454896202159163927828.POLYMARKET,SELL,unknown,maker,0.97,10.497967,0,,0,True,False,True,False,,,,,0.762812,2026-09-09T14:18:21.012172+00:00,,,
run_1789040817_e7789764,BTC-15M-FAST-FOLLOW-BUY-1789041830616,btc-updown-15m-1789041600,False,False,0x47483ee81451813363dfbfdcbc71b2d35164614e45e222652085256dc07f7bd1-84201768708205956175071563170327985290296695690875254261679091656032226089511.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.72,5.5,0,,0,True,False,False,False,,,,,,2026-09-10T12:03:50.641570+00:00,,outcome_then_twap_confirmed,
run_1789040817_e7789764,BTC-15M-FAST-FOLLOW-BUY-1789042851327,btc-updown-15m-1789042500,False,False,0xc6fb5427e93aef0669b0f127a563d3fa196e40f5c4acab8c52ce87c96ad9acd8-7697385365869990735206298901277247705988851517179339187393620621685502217080.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.88,5.5,5.5,0.88,1,True,True,False,False,1.0,0.0,,2.254763,,2026-09-10T12:20:51.354431+00:00,2026-09-10T12:20:53.609194+00:00,outcome_then_twap_confirmed,
run_1789040817_e7789764,BTC-15M-MAKER-SELL-1789042865459,btc-updown-15m-1789042500,False,False,0xc6fb5427e93aef0669b0f127a563d3fa196e40f5c4acab8c52ce87c96ad9acd8-7697385365869990735206298901277247705988851517179339187393620621685502217080.POLYMARKET,SELL,unknown,maker,0.97,5.4581824,5.458182,0.97,1,True,True,False,True,0.9999999267155307,,0.0,366.731504,,2026-09-10T12:21:05.461101+00:00,2026-09-10T12:27:12.192605+00:00,,0.49123638
run_1789040817_e7789764,BTC-15M-FAST-FOLLOW-BUY-1789043580019,btc-updown-15m-1789043400,False,False,0x1b8c9fa5d4b819220b5fa4a1aec664d1a2f25e13467e46e33c5776c0fa1c14a2-29734683213298980633257618859037476523082724358762419566406518155175156054524.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.82,5.5,5.6375,0.8,1,True,True,False,False,1.0,-0.019999999999999907,,2.243974,,2026-09-10T12:33:00.028929+00:00,2026-09-10T12:33:02.272903+00:00,outcome_then_twap_confirmed,
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789045834241,btc-updown-15m-1789045200,False,False,0x04977a733173af4c6399deb690a71015843a40ec5331827288aa7358fc3c8509-57323926388342537956157922536850433698847967357230101200763331289676387230870.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.9,5.5,5.56179,0.89,1,True,True,False,False,1.0,-0.010000000000000009,,5.252693,,2026-09-10T13:10:34.265167+00:00,2026-09-10T13:10:39.517860+00:00,outcome_then_twap_confirmed,
run_1789044697_07897e6f,BTC-15M-MAKER-SELL-1789045850688,btc-updown-15m-1789045200,False,False,0x04977a733173af4c6399deb690a71015843a40ec5331827288aa7358fc3c8509-57323926388342537956157922536850433698847967357230101200763331289676387230870.POLYMARKET,SELL,unknown,maker,0.97,5.522586054648,0,,0,True,False,True,False,,,,,186.077695,2026-09-10T13:10:50.690425+00:00,,,
run_1789044697_07897e6f,BTC-15M-TAKER-EXIT-1789046035754,btc-updown-15m-1789045200,False,False,0x04977a733173af4c6399deb690a71015843a40ec5331827288aa7358fc3c8509-57323926388342537956157922536850433698847967357230101200763331289676387230870.POLYMARKET,SELL,unknown,other,0.06,5.522586,5.522586,0.04,1,False,True,False,False,1.0,,0.019999999999999997,,,2026-09-10T13:13:55.758200+00:00,2026-09-10T13:13:58.132672+00:00,offside_near_close,-4.694808853830912
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789046499223,btc-updown-15m-1789046100,False,False,0x05605d11fd2c76e34c5345e187937812fc427771962bea50bb155bcb6d58aca4-111114097344078426059509941521746227069792247645538568238067242233938753263851.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.866664,0.75,1,True,True,False,False,1.0,-0.050000000000000044,,2.233215,,2026-09-10T13:21:39.242335+00:00,2026-09-10T13:21:41.475550+00:00,outcome_then_twap_confirmed,
run_1789044697_07897e6f,BTC-15M-MAKER-SELL-1789046513115,btc-updown-15m-1789046100,False,False,0x05605d11fd2c76e34c5345e187937812fc427771962bea50bb155bcb6d58aca4-111114097344078426059509941521746227069792247645538568238067242233938753263851.POLYMARKET,SELL,unknown,maker,0.97,5.787464036,5.787464,0.9700000000000001,1,True,True,False,True,0.9999999937796589,,-1.1102230246251565e-16,358.89348,,2026-09-10T13:21:53.119068+00:00,2026-09-10T13:27:52.012548+00:00,,1.27324208
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789047453276,btc-updown-15m-1789047000,False,False,0x74cb1a6552b9537ceaf63767567a1f05ffd6faa6844e055b3fd788cdb926fffc-61338684679268028344209262916609234006775315605269435204442719425184904672980.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.44,10.0,0,,0,True,False,False,False,,,,,,2026-09-10T13:37:33.282412+00:00,,outcome_then_twap_confirmed,
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789048099741,btc-updown-15m-1789047900,False,False,0x640320129e152a9ed12ce42d7477cbbbfc3635404fe97b5e7fe3603f45ec1fbb-398077197787463692827700006155922779702922977369773513793753168857613171647.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.72,5.5,6.092308,0.65,1,True,True,False,False,1.0,-0.06999999999999995,,6.892693,,2026-09-10T13:48:19.742564+00:00,2026-09-10T13:48:26.635257+00:00,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789050093107,btc-updown-15m-1789049700,False,False,0xc6feca83747d43666c73cb40386fa7f81279a831aba2a567bb6f8dd6867bc781-37163439524063149063756980383598421773925223895576763867050111946639001491194.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.75,5.5,0,,0,True,False,False,False,,,,,,2026-09-10T14:21:33.134958+00:00,,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789051110014,btc-updown-15m-1789050600,False,False,0xc15743b9e12b7092e7c69741b5267719f368af5c62e59ef1c16648d6c0e0d969-57283875155883702400022090246467614028130884254369162309273122797550213532358.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.69,10.0,0,,0,True,False,False,False,,,,,,2026-09-10T14:38:30.037492+00:00,,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789051960900,btc-updown-15m-1789051500,False,False,0x5785f6365c3bfa8bb7f75aacb85b45c81b1a903e8b01a930283885a6a20e91d3-92976378603322901461781119375416814181094794114880412412586228534429103325623.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.7,10.0,10.0,0.7,1,True,True,False,False,1.0,0.0,,4.551498,,2026-09-10T14:52:40.920840+00:00,2026-09-10T14:52:45.472338+00:00,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-MAKER-SELL-1789051976003,btc-updown-15m-1789051500,False,False,0x5785f6365c3bfa8bb7f75aacb85b45c81b1a903e8b01a930283885a6a20e91d3-92976378603322901461781119375416814181094794114880412412586228534429103325623.POLYMARKET,SELL,unknown,maker,0.97,9.8488,7.27,0.9700000000000001,1,True,True,True,True,0.7381609942327998,,-1.1102230246251565e-16,203.70014,204.78496,2026-09-10T14:52:56.012594+00:00,2026-09-10T14:56:19.712734+00:00,,1.9629
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789052580579,btc-updown-15m-1789052400,False,False,0x5e65300019a0ce7c25f6f087101f8e73d1bbc18f9b364ec462530ce7d2735c92-110845505512817174718152644201669940505384312767964789681218885406776591706428.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.85,5.5,0,,0,True,False,False,False,,,,,,2026-09-10T15:03:00.606551+00:00,,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789053099173,btc-updown-15m-1789052400,False,False,0x5e65300019a0ce7c25f6f087101f8e73d1bbc18f9b364ec462530ce7d2735c92-110845505512817174718152644201669940505384312767964789681218885406776591706428.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.5,0.8,1,True,True,False,False,1.0,0.0,,4.079591,,2026-09-10T15:11:39.264600+00:00,2026-09-10T15:11:43.344191+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789053117126,btc-updown-15m-1789052400,False,False,0x5e65300019a0ce7c25f6f087101f8e73d1bbc18f9b364ec462530ce7d2735c92-110845505512817174718152644201669940505384312767964789681218885406776591706428.POLYMARKET,SELL,unknown,maker,0.97,5.43664,5.43664,0.9699999999999999,1,True,True,False,False,1.0,,1.1102230246251565e-16,87.109236,,2026-09-10T15:11:57.127925+00:00,2026-09-10T15:13:24.237161+00:00,,0.9242288
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789053482680,btc-updown-15m-1789053300,False,False,0x58609ab4fa1e67924fd93baa43c6f8f1e9390914cf3a986428162e90e3c9bc8d-70910682250766253503283693416193730498081851992634291739646422786706785701098.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.74,5.5,5.535538,0.7400000000000001,1,True,True,False,False,1.0,1.1102230246251565e-16,,3.281522,,2026-09-10T15:18:02.702490+00:00,2026-09-10T15:18:05.984012+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789053496641,btc-updown-15m-1789053300,False,False,0x58609ab4fa1e67924fd93baa43c6f8f1e9390914cf3a986428162e90e3c9bc8d-70910682250766253503283693416193730498081851992634291739646422786706785701098.POLYMARKET,SELL,unknown,maker,0.97,5.4588552991936,5.458855,0.97,1,True,True,False,True,0.9999999451911464,,0.0,342.730523,,2026-09-10T15:18:16.642868+00:00,2026-09-10T15:23:59.373391+00:00,,1.25553665
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789054595958,btc-updown-15m-1789054200,False,False,0x3b25efb06baadfb1b98abe114b4c0383b1f3cb313a18ce171e686c09216ae400-112287187494614208179712778869709646806779927263047884358888473756965608986243.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.9,5.5,5.625,0.88,1,True,True,False,False,1.0,-0.020000000000000018,,2.306239,,2026-09-10T15:36:35.980828+00:00,2026-09-10T15:36:38.287067+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789054612918,btc-updown-15m-1789054200,False,False,0x3b25efb06baadfb1b98abe114b4c0383b1f3cb313a18ce171e686c09216ae400-112287187494614208179712778869709646806779927263047884358888473756965608986243.POLYMARKET,SELL,unknown,maker,0.97,5.582232,5.582232,0.9699999999999999,1,True,True,False,False,1.0,,1.1102230246251565e-16,54.557202,,2026-09-10T15:36:52.923154+00:00,2026-09-10T15:37:47.480356+00:00,,0.50240088
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789056191425,btc-updown-15m-1789056000,False,False,0xcea5d06410bc7dd2763f799e685e3518aa38045ea3e98a67c2ffbacfb1876124-112210344831971794273661011357643463032417581613172331242889750469801211963251.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.569619,0.79,1,True,True,False,False,1.0,-0.010000000000000009,,2.364233,,2026-09-10T16:03:11.442856+00:00,2026-09-10T16:03:13.807089+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789056206177,btc-updown-15m-1789056000,False,False,0xcea5d06410bc7dd2763f799e685e3518aa38045ea3e98a67c2ffbacfb1876124-112210344831971794273661011357643463032417581613172331242889750469801211963251.POLYMARKET,SELL,unknown,maker,0.97,5.5030910149688,5.503091,0.9699999999999999,1,True,True,False,True,0.9999999972799287,,1.1102230246251565e-16,275.284217,,2026-09-10T16:03:26.180384+00:00,2026-09-10T16:08:01.464601+00:00,,0.99055638
run_1789131981_3d604955,BTC-15M-FAST-FOLLOW-BUY-1789132907521,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.61,10.0,10.0,0.61,1,True,True,False,False,1.0,0.0,,4.33427,,2026-09-11T13:21:47.555893+00:00,2026-09-11T13:21:51.890163+00:00,outcome_then_twap_confirmed,
run_1789131981_3d604955,BTC-15M-MAKER-SELL-1789132922452,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,SELL,unknown,maker,0.97,9.828712,0,,0,True,False,True,False,,,,,389.652099,2026-09-11T13:22:02.505075+00:00,,,
