run_id,client_order_id,market_slug,weekend_et,weekend_utc,instrument_id,side,entry_source,order_type,intended_price,submitted_size,filled_size,fill_vwap,fill_count,was_submitted,was_filled,was_canceled,partial_fill,fill_rate,entry_slippage,exit_slippage,submit_to_fill_sec,cancel_latency_sec,first_event_ts,first_fill_ts,exit_reason,realized_pnl
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789045834241,btc-updown-15m-1789045200,False,False,0x04977a733173af4c6399deb690a71015843a40ec5331827288aa7358fc3c8509-57323926388342537956157922536850433698847967357230101200763331289676387230870.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.9,5.5,5.56179,0.89,1,True,True,False,False,1.0,-0.010000000000000009,,5.252693,,2026-09-10T13:10:34.265167+00:00,2026-09-10T13:10:39.517860+00:00,outcome_then_twap_confirmed,
run_1789044697_07897e6f,BTC-15M-MAKER-SELL-1789045850688,btc-updown-15m-1789045200,False,False,0x04977a733173af4c6399deb690a71015843a40ec5331827288aa7358fc3c8509-57323926388342537956157922536850433698847967357230101200763331289676387230870.POLYMARKET,SELL,unknown,maker,0.97,5.522586054648,0,,0,True,False,True,False,,,,,186.077695,2026-09-10T13:10:50.690425+00:00,,,
run_1789044697_07897e6f,BTC-15M-TAKER-EXIT-1789046035754,btc-updown-15m-1789045200,False,False,0x04977a733173af4c6399deb690a71015843a40ec5331827288aa7358fc3c8509-57323926388342537956157922536850433698847967357230101200763331289676387230870.POLYMARKET,SELL,unknown,other,0.06,5.522586,5.522586,0.04,1,False,True,False,False,1.0,,0.019999999999999997,,,2026-09-10T13:13:55.758200+00:00,2026-09-10T13:13:58.132672+00:00,offside_near_close,-4.694808853830912
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789046499223,btc-updown-15m-1789046100,False,False,0x05605d11fd2c76e34c5345e187937812fc427771962bea50bb155bcb6d58aca4-111114097344078426059509941521746227069792247645538568238067242233938753263851.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.866664,0.75,1,True,True,False,False,1.0,-0.050000000000000044,,2.233215,,2026-09-10T13:21:39.242335+00:00,2026-09-10T13:21:41.475550+00:00,outcome_then_twap_confirmed,
run_1789044697_07897e6f,BTC-15M-MAKER-SELL-1789046513115,btc-updown-15m-1789046100,False,False,0x05605d11fd2c76e34c5345e187937812fc427771962bea50bb155bcb6d58aca4-111114097344078426059509941521746227069792247645538568238067242233938753263851.POLYMARKET,SELL,unknown,maker,0.97,5.787464036,5.787464,0.9700000000000001,1,True,True,False,True,0.9999999937796589,,-1.1102230246251565e-16,358.89348,,2026-09-10T13:21:53.119068+00:00,2026-09-10T13:27:52.012548+00:00,,1.27324208
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789047453276,btc-updown-15m-1789047000,False,False,0x74cb1a6552b9537ceaf63767567a1f05ffd6faa6844e055b3fd788cdb926fffc-61338684679268028344209262916609234006775315605269435204442719425184904672980.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.44,10.0,0,,0,True,False,False,False,,,,,,2026-09-10T13:37:33.282412+00:00,,outcome_then_twap_confirmed,
run_1789044697_07897e6f,BTC-15M-FAST-FOLLOW-BUY-1789048099741,btc-updown-15m-1789047900,False,False,0x640320129e152a9ed12ce42d7477cbbbfc3635404fe97b5e7fe3603f45ec1fbb-398077197787463692827700006155922779702922977369773513793753168857613171647.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.72,5.5,6.092308,0.65,1,True,True,False,False,1.0,-0.06999999999999995,,6.892693,,2026-09-10T13:48:19.742564+00:00,2026-09-10T13:48:26.635257+00:00,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789050093107,btc-updown-15m-1789049700,False,False,0xc6feca83747d43666c73cb40386fa7f81279a831aba2a567bb6f8dd6867bc781-37163439524063149063756980383598421773925223895576763867050111946639001491194.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.75,5.5,0,,0,True,False,False,False,,,,,,2026-09-10T14:21:33.134958+00:00,,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789051110014,btc-updown-15m-1789050600,False,False,0xc15743b9e12b7092e7c69741b5267719f368af5c62e59ef1c16648d6c0e0d969-57283875155883702400022090246467614028130884254369162309273122797550213532358.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.69,10.0,0,,0,True,False,False,False,,,,,,2026-09-10T14:38:30.037492+00:00,,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789051960900,btc-updown-15m-1789051500,False,False,0x5785f6365c3bfa8bb7f75aacb85b45c81b1a903e8b01a930283885a6a20e91d3-92976378603322901461781119375416814181094794114880412412586228534429103325623.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.7,10.0,10.0,0.7,1,True,True,False,False,1.0,0.0,,4.551498,,2026-09-10T14:52:40.920840+00:00,2026-09-10T14:52:45.472338+00:00,outcome_then_twap_confirmed,
run_1789049070_6ff3c321,BTC-15M-MAKER-SELL-1789051976003,btc-updown-15m-1789051500,False,False,0x5785f6365c3bfa8bb7f75aacb85b45c81b1a903e8b01a930283885a6a20e91d3-92976378603322901461781119375416814181094794114880412412586228534429103325623.POLYMARKET,SELL,unknown,maker,0.97,9.8488,7.27,0.9700000000000001,1,True,True,True,True,0.7381609942327998,,-1.1102230246251565e-16,203.70014,204.78496,2026-09-10T14:52:56.012594+00:00,2026-09-10T14:56:19.712734+00:00,,1.9629
run_1789049070_6ff3c321,BTC-15M-FAST-FOLLOW-BUY-1789052580579,btc-updown-15m-1789052400,False,False,0x5e65300019a0ce7c25f6f087101f8e73d1bbc18f9b364ec462530ce7d2735c92-110845505512817174718152644201669940505384312767964789681218885406776591706428.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.85,5.5,0,,0,True,False,False,False,,,,,,2026-09-10T15:03:00.606551+00:00,,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789053099173,btc-updown-15m-1789052400,False,False,0x5e65300019a0ce7c25f6f087101f8e73d1bbc18f9b364ec462530ce7d2735c92-110845505512817174718152644201669940505384312767964789681218885406776591706428.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.5,0.8,1,True,True,False,False,1.0,0.0,,4.079591,,2026-09-10T15:11:39.264600+00:00,2026-09-10T15:11:43.344191+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789053117126,btc-updown-15m-1789052400,False,False,0x5e65300019a0ce7c25f6f087101f8e73d1bbc18f9b364ec462530ce7d2735c92-110845505512817174718152644201669940505384312767964789681218885406776591706428.POLYMARKET,SELL,unknown,maker,0.97,5.43664,5.43664,0.9699999999999999,1,True,True,False,False,1.0,,1.1102230246251565e-16,87.109236,,2026-09-10T15:11:57.127925+00:00,2026-09-10T15:13:24.237161+00:00,,0.9242288
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789053482680,btc-updown-15m-1789053300,False,False,0x58609ab4fa1e67924fd93baa43c6f8f1e9390914cf3a986428162e90e3c9bc8d-70910682250766253503283693416193730498081851992634291739646422786706785701098.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.74,5.5,5.535538,0.7400000000000001,1,True,True,False,False,1.0,1.1102230246251565e-16,,3.281522,,2026-09-10T15:18:02.702490+00:00,2026-09-10T15:18:05.984012+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789053496641,btc-updown-15m-1789053300,False,False,0x58609ab4fa1e67924fd93baa43c6f8f1e9390914cf3a986428162e90e3c9bc8d-70910682250766253503283693416193730498081851992634291739646422786706785701098.POLYMARKET,SELL,unknown,maker,0.97,5.4588552991936,5.458855,0.97,1,True,True,False,True,0.9999999451911464,,0.0,342.730523,,2026-09-10T15:18:16.642868+00:00,2026-09-10T15:23:59.373391+00:00,,1.25553665
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789054595958,btc-updown-15m-1789054200,False,False,0x3b25efb06baadfb1b98abe114b4c0383b1f3cb313a18ce171e686c09216ae400-112287187494614208179712778869709646806779927263047884358888473756965608986243.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.9,5.5,5.625,0.88,1,True,True,False,False,1.0,-0.020000000000000018,,2.306239,,2026-09-10T15:36:35.980828+00:00,2026-09-10T15:36:38.287067+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789054612918,btc-updown-15m-1789054200,False,False,0x3b25efb06baadfb1b98abe114b4c0383b1f3cb313a18ce171e686c09216ae400-112287187494614208179712778869709646806779927263047884358888473756965608986243.POLYMARKET,SELL,unknown,maker,0.97,5.582232,5.582232,0.9699999999999999,1,True,True,False,False,1.0,,1.1102230246251565e-16,54.557202,,2026-09-10T15:36:52.923154+00:00,2026-09-10T15:37:47.480356+00:00,,0.50240088
run_1789052696_9f8e0884,BTC-15M-FAST-FOLLOW-BUY-1789056191425,btc-updown-15m-1789056000,False,False,0xcea5d06410bc7dd2763f799e685e3518aa38045ea3e98a67c2ffbacfb1876124-112210344831971794273661011357643463032417581613172331242889750469801211963251.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.569619,0.79,1,True,True,False,False,1.0,-0.010000000000000009,,2.364233,,2026-09-10T16:03:11.442856+00:00,2026-09-10T16:03:13.807089+00:00,outcome_then_twap_confirmed,
run_1789052696_9f8e0884,BTC-15M-MAKER-SELL-1789056206177,btc-updown-15m-1789056000,False,False,0xcea5d06410bc7dd2763f799e685e3518aa38045ea3e98a67c2ffbacfb1876124-112210344831971794273661011357643463032417581613172331242889750469801211963251.POLYMARKET,SELL,unknown,maker,0.97,5.5030910149688,5.503091,0.9699999999999999,1,True,True,False,True,0.9999999972799287,,1.1102230246251565e-16,275.284217,,2026-09-10T16:03:26.180384+00:00,2026-09-10T16:08:01.464601+00:00,,0.99055638
run_1789131981_3d604955,BTC-15M-FAST-FOLLOW-BUY-1789132907521,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.61,10.0,10.0,0.61,1,True,True,False,False,1.0,0.0,,4.33427,,2026-09-11T13:21:47.555893+00:00,2026-09-11T13:21:51.890163+00:00,outcome_then_twap_confirmed,
run_1789131981_3d604955,BTC-15M-MAKER-SELL-1789132922452,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,SELL,unknown,maker,0.97,9.828712,0,,0,True,False,True,False,,,,,389.652099,2026-09-11T13:22:02.505075+00:00,,,
run_1789131981_3d604955,BTC-15M-TAKER-EXIT-1789133310824,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,SELL,unknown,other,0.07,9.828712,0,,0,False,False,False,False,,,,,,2026-09-11T13:28:30.846470+00:00,,offside_near_close,
run_1789131981_3d604955,BTC-15M-MAKER-SELL-1789133317494,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,SELL,unknown,maker,0.97,9.828712,0,,0,True,False,True,False,,,,,50.741617,2026-09-11T13:28:37.498964+00:00,,,
run_1789131981_3d604955,BTC-15M-MAKER-SELL-1789133369239,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,SELL,unknown,maker,0.97,9.828712,0,,0,True,False,True,False,,,,,12.140028,2026-09-11T13:29:29.258791+00:00,,,
run_1789131981_3d604955,BTC-15M-TAKER-EXIT-1789133380380,btc-updown-15m-1789132500,False,False,0xf599c06482d2ea0ba6d570116e520bd2e340b6baae0ca64bd7e6430f3697a331-11761222765450251939162319259239569441896987057833129979422474394373799988225.POLYMARKET,SELL,unknown,other,0.001,9.828712,0,,0,False,False,False,False,,,,,,2026-09-11T13:29:40.389802+00:00,,offside_near_close,
run_1789131981_3d604955,BTC-15M-FAST-FOLLOW-BUY-1789133585462,btc-updown-15m-1789133400,False,False,0x675b537f38db6507c21e12214f1bf0889e64cf91e26dcae9403c0319fc8c0455-61102798766437533030244181259040220661249697683908275129345029470498184670546.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.65,10.0,10.833332,0.6,1,True,True,False,False,1.0,-0.050000000000000044,,2.675586,,2026-09-11T13:33:05.482492+00:00,2026-09-11T13:33:08.158078+00:00,outcome_then_twap_confirmed,
run_1789131981_3d604955,BTC-15M-MAKER-SELL-1789133598848,btc-updown-15m-1789133400,False,False,0x675b537f38db6507c21e12214f1bf0889e64cf91e26dcae9403c0319fc8c0455-61102798766437533030244181259040220661249697683908275129345029470498184670546.POLYMARKET,SELL,unknown,maker,0.97,10.64613202304,0,,0,True,False,False,False,,,,,,2026-09-11T13:33:18.888337+00:00,,,
run_1789134508_bb059b9e,BTC-15M-FAST-FOLLOW-BUY-1789135380259,btc-updown-15m-1789135200,False,False,0x3cbc19996da597651d053882d7f5e1b4eb71a4a703f81dd6533ce44d56832f48-20986723560759271933135091781073124604041830460272420335311023158690784275813.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.86,5.5,0,,0,True,False,False,False,,,,,,2026-09-11T14:03:00.283529+00:00,,outcome_then_twap_confirmed,
run_1789134508_bb059b9e,BTC-15M-FAST-FOLLOW-BUY-1789136441303,btc-updown-15m-1789136100,False,False,0x323b2b6ba6356ea9c674cc21d85d4b1818919573019b9c0916ae41191f009e21-58704912914925446400627119982497060944085271332002217797850248984026256340713.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.55,10.0,11.0,0.5,1,True,True,False,False,1.0,-0.050000000000000044,,3.415689,,2026-09-11T14:20:41.324565+00:00,2026-09-11T14:20:44.740254+00:00,outcome_then_twap_confirmed,
run_1789139786_e607c3d1,BTC-15M-FAST-FOLLOW-BUY-1789140226714,btc-updown-15m-1789139700,False,False,0xa9b1daae8040880f05d4461370896f3aadf39e75b6d3800bddbf64e312402f27-9520148807123319792316379783229581244127542888594430085027829994492115732168.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.89,5.0,0,,0,True,False,False,False,,,,,,2026-09-11T15:23:46.741317+00:00,,outcome_then_twap_confirmed,
run_1789139786_e607c3d1,BTC-15M-FAST-FOLLOW-BUY-1789140811420,btc-updown-15m-1789140600,False,False,0xe4ddcca996be73de5992e7e5e3813db131533c505babd1fd9ad316551c119252-35244619115292700141037218763773395170126082764871982128415335623736789575664.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.66,10.0,10.476191,0.63,1,True,True,False,False,1.0,-0.030000000000000027,,2.235525,,2026-09-11T15:33:31.451154+00:00,2026-09-11T15:33:33.686679+00:00,outcome_then_twap_confirmed,
run_1789139786_e607c3d1,BTC-15M-MAKER-SELL-1789140828611,btc-updown-15m-1789140600,False,False,0xe4ddcca996be73de5992e7e5e3813db131533c505babd1fd9ad316551c119252-35244619115292700141037218763773395170126082764871982128415335623736789575664.POLYMARKET,SELL,unknown,maker,0.97,10.3003669912088,0,,0,True,False,True,False,,,,,234.559145,2026-09-11T15:33:48.616879+00:00,,,
run_1789139786_e607c3d1,BTC-15M-RECOVERY-PASSIVE-1789141067459,btc-updown-15m-1789140600,False,False,0xe4ddcca996be73de5992e7e5e3813db131533c505babd1fd9ad316551c119252-35244619115292700141037218763773395170126082764871982128415335623736789575664.POLYMARKET,SELL,unknown,other,0.36,10.300366,10.300366,0.39000000000000007,1,False,True,False,False,1.0,,-0.030000000000000082,,,2026-09-11T15:37:47.496352+00:00,2026-09-11T15:37:48.997688+00:00,invalidation_recovery,-2.540896674564912
run_1789139786_e607c3d1,BTC-15M-FAST-FOLLOW-BUY-1789141843282,btc-updown-15m-1789141500,False,False,0xd43f5a98ab9d83e9f7d847af749340d27e824743a21e25337340942587e38414-44355296160661310524286461098052234353387814524822799030007187330414598932933.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.9,5.5,5.5,0.9,1,True,True,False,False,1.0,0.0,,2.251354,,2026-09-11T15:50:43.303636+00:00,2026-09-11T15:50:45.554990+00:00,outcome_then_twap_confirmed,
run_1789139786_e607c3d1,BTC-15M-MAKER-SELL-1789141856478,btc-updown-15m-1789141500,False,False,0xd43f5a98ab9d83e9f7d847af749340d27e824743a21e25337340942587e38414-44355296160661310524286461098052234353387814524822799030007187330414598932933.POLYMARKET,SELL,unknown,maker,0.97,5.46436,5.46436,0.97,1,True,True,False,False,1.0,,0.0,66.743465,,2026-09-11T15:50:56.480757+00:00,2026-09-11T15:52:03.224222+00:00,,0.3825052
run_1789139786_e607c3d1,BTC-15M-FAST-FOLLOW-BUY-1789142711297,btc-updown-15m-1789142400,False,False,0x93748a596f5b7adec491c032cc1b82c8ba83d41297e723b5df829a89df135a79-74852018422757654682781200701880189527027891877910973953100263262776356666009.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,0,,0,True,False,False,False,,,,,,2026-09-11T16:05:11.314503+00:00,,outcome_then_twap_confirmed,
run_1789147039_23d7d189,BTC-15M-FAST-FOLLOW-BUY-1789147325115,btc-updown-15m-1789146900,False,False,0xea69cf414ae8f417f3a8263be5302e2c3c06ce0438cf58c5b2316f7503943c6d-34810841080733922797807136372588993831889175475012716365700078136725158474133.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.75,5.48,6.227273,0.66,1,True,True,False,False,1.0,-0.08999999999999997,,4.228989,,2026-09-11T17:22:05.133636+00:00,2026-09-11T17:22:09.362625+00:00,outcome_then_twap_confirmed,
run_1789147039_23d7d189,BTC-15M-MAKER-SELL-1789147340129,btc-updown-15m-1789146900,False,False,0xea69cf414ae8f417f3a8263be5302e2c3c06ce0438cf58c5b2316f7503943c6d-34810841080733922797807136372588993831889175475012716365700078136725158474133.POLYMARKET,SELL,unknown,maker,0.97,6.1266601955936,0,,0,True,False,True,False,,,,,341.300015,2026-09-11T17:22:20.155808+00:00,,,
run_1789147039_23d7d189,BTC-15M-TAKER-EXIT-1789147680436,btc-updown-15m-1789146900,False,False,0xea69cf414ae8f417f3a8263be5302e2c3c06ce0438cf58c5b2316f7503943c6d-34810841080733922797807136372588993831889175475012716365700078136725158474133.POLYMARKET,SELL,unknown,other,0.01,6.12666,6.12666,0.02,1,False,True,False,False,1.0,,-0.01,,,2026-09-11T17:28:00.439887+00:00,2026-09-11T17:28:02.894655+00:00,endgame_twap_stop_loss,-3.92123531885184
run_1789386194_d77f7168,BTC-15M-FAST-FOLLOW-BUY-1789387534018,btc-updown-15m-1789387200,False,False,0xbeeeef6e1c902dab3c4bfec5858329ebd5f8ae9c4f16a3892c206dd2d8343b0c-28142513493480015907349831123097365123818203354363375047723451850330617413649.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.84,5.5,5.634147,0.82,1,True,True,False,False,1.0,-0.020000000000000018,,4.494928,,2026-09-14T12:05:34.072674+00:00,2026-09-14T12:05:38.567602+00:00,outcome_then_twap_confirmed,
run_1789386194_d77f7168,BTC-15M-MAKER-SELL-1789387552647,btc-updown-15m-1789387200,False,False,0xbeeeef6e1c902dab3c4bfec5858329ebd5f8ae9c4f16a3892c206dd2d8343b0c-28142513493480015907349831123097365123818203354363375047723451850330617413649.POLYMARKET,SELL,unknown,maker,0.97,5.5742717930016,5.574272,0.9699999999999999,1,True,True,False,False,1.0,,1.1102230246251565e-16,386.644155,,2026-09-14T12:05:52.672589+00:00,2026-09-14T12:12:19.316744+00:00,,0.83614076895024
run_1789386194_d77f7168,BTC-15M-FAST-FOLLOW-BUY-1789389347375,btc-updown-15m-1789389000,False,False,0x4a705f76a1e3da272328159dd02dd9139bcd81ac8f2eabd8df37f2788d972cbc-104277754570978136352681416309548182378348060265478477642660600317871203385435.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.88,5.5,5.7619,0.8399999999999999,1,True,True,False,False,1.0,-0.04000000000000015,,2.374067,,2026-09-14T12:35:47.401361+00:00,2026-09-14T12:35:49.775428+00:00,outcome_then_twap_confirmed,
